user_id,session_id,event_time,event_name,country,source,device,plan_type,revenue
U02122,U02122_S2,2026-01-29 02:27:00,signup,China,social,desktop,free,0
U02743,U02743_S2,2026-01-21 01:35:00,email_verified,US,referral,mobile,free,0
U02856,U02856_S3,2026-01-09 02:12:00,onboarding_started,China,referral,mobile,free,0
U01439,U01439_S1,2026-01-14 01:08:00,email_verified,US,social,mobile,free,0
U02781,U02781_S2,2026-01-14 02:51:00,onboarding_started,US,ads,mobile,free,0
U02925,U02925_S3,2026-01-24 02:16:00,email_verified,UK,ads,mobile,free,0
U01762,U01762_S2,2026-01-28 02:33:00,email_verified,India,social,,free,0
U00998,U00998_S1,2026-01-21 01:02:00,signup,US,ads,desktop,free,0
U01967,U01967_S1,2026-01-30 04:54:00,trial_started,US,social,mobile,free,0
U02264,U02264_S1,2026-01-17 00:11:00,signup,France,organic,mobile,free,0
U00329,U00329_S1,2026-01-04 03:21:00,onboarding_started,France,organic,mobile,free,0
U00538,U00538_S1,2026-01-29 00:54:00,signup,US,ads,desktop,free,0
U02982,U02982_S1,2026-01-09 01:48:00,signup,US,organic,desktop,free,0
U00007,U00007_S2,2026-01-14 01:00:00,signup,US,social,mobile,free,0
U02909,U02909_S1,2026-01-20 02:10:00,email_verified,UK,ads,mobile,free,0
U00805,U00805_S3,2026-01-29 01:44:00,onboarding_started,France,ads,mobile,free,0
U02152,U02152_S1,2026-01-12 01:19:00,signup,US,ads,desktop,free,0
U02260,U02260_S3,2026-01-29 03:59:00,onboarding_started,France,referral,desktop,free,0
U00022,U00022_S1,2026-01-22 02:42:00,email_verified,US,ads,desktop,free,0
U02094,U02094_S2,2026-01-10 02:45:00,onboarding_started,China,organic,tablet,free,0
U01650,U01650_S2,2026-01-05 01:44:00,signup,Indonesia,organic,mobile,free,0
U02211,U02211_S1,2026-01-02 00:07:00,signup,India,social,mobile,free,0
U01174,U01174_S2,2026-01-28 04:02:00,onboarding_started,UK,ads,desktop,free,0
U01911,U01911_S1,2026-01-24 04:21:00,onboarding_completed,UK,referral,desktop,free,0
U02441,U02441_S3,2026-01-01 00:52:00,onboarding_started,China,ads,mobile,free,0
U00082,U00082_S1,2026-01-07 01:47:00,email_verified,Indonesia,referral,tablet,free,0
U01047,U01047_S2,2026-01-02 03:44:00,email_verified,US,ads,desktop,free,0
U01611,U01611_S2,2026-01-10 04:11:00,email_verified,India,ads,mobile,free,0
U02951,U02951_S3,2026-01-24 03:44:00,onboarding_completed,India,organic,mobile,free,0
U02563,U02563_S1,2026-01-26 01:55:00,email_verified,US,ads,desktop,free,0
U00977,U00977_S3,2026-01-11 01:43:00,email_verified,China,ads,desktop,free,0
U00200,U00200_S2,2026-01-06 01:27:00,email_verified,India,ads,mobile,free,0
U00925,U00925_S1,2026-01-15 00:30:00,signup,France,social,desktop,free,0
U01894,U01894_S2,2026-01-27 02:53:00,email_verified,US,ads,mobile,free,0
U02656,U02656_S1,2026-01-08 01:35:00,email_verified,France,organic,mobile,free,0
U02185,U02185_S1,2026-01-21 02:53:00,signup,Indonesia,referral,mobile,free,0
U00386,U00386_S2,2026-01-14 02:23:00,email_verified,India,referral,desktop,free,0
U02597,U02597_S2,2026-01-07 04:51:00,onboarding_completed,UK,ads,mobile,free,0
U00926,U00926_S1,2026-01-21 02:49:00,onboarding_started,US,organic,mobile,free,0
U01098,U01098_S1,2026-01-12 01:01:00,signup,US,organic,mobile,free,0
U00456,U00456_S1,2026-01-07 01:50:00,signup,France,organic,mobile,free,0
U01357,U01357_S2,2026-01-04 03:00:00,email_verified,Australia,ads,tablet,free,0
U00342,U00342_S1,2026-01-20 01:50:00,signup,France,ads,desktop,free,0
U01809,U01809_S1,2026-01-04 00:47:00,signup,US,ads,mobile,free,0
U01756,U01756_S1,2026-01-23 03:30:00,onboarding_started,India,referral,desktop,free,0
U01131,U01131_S2,2026-01-24 01:44:00,email_verified,Indonesia,ads,mobile,free,0
U02182,U02182_S1,2026-01-21 04:10:00,onboarding_started,US,referral,mobile,free,0
U00919,U00919_S1,2026-01-18 03:52:00,onboarding_started,India,ads,desktop,free,0
U02860,U02860_S1,2026-01-29 02:59:00,email_verified,US,ads,desktop,free,0
U01103,U01103_S2,2026-01-06 01:45:00,email_verified,India,ads,tablet,free,0
U02190,U02190_S1,2026-01-17 02:35:00,email_verified,Indonesia,ads,mobile,free,0
U01428,U01428_S1,2026-01-11 02:36:00,email_verified,Australia,organic,mobile,free,0
U02267,U02267_S2,2026-01-03 03:27:00,onboarding_completed,China,ads,desktop,free,0
U02173,U02173_S2,2026-01-17 01:44:00,email_verified,US,organic,mobile,free,0
U00412,U00412_S2,2026-01-17 00:09:00,signup,Australia,organic,mobile,free,0
U01701,U01701_S1,2026-01-01 01:25:00,email_verified,Australia,ads,tablet,free,0
U00709,U00709_S3,2026-01-28 03:43:00,onboarding_completed,UK,ads,desktop,free,0
U00166,U00166_S1,2026-01-07 01:45:00,signup,India,ads,mobile,free,0
U01808,U01808_S3,2026-01-30 01:59:00,email_verified,US,social,desktop,free,0
U00695,U00695_S3,2026-01-28 03:20:00,onboarding_started,US,ads,mobile,free,0
U02611,U02611_S1,2026-01-08 02:29:00,email_verified,India,organic,mobile,free,0
U00372,U00372_S1,2026-01-16 00:11:00,signup,US,ads,mobile,free,0
U01751,U01751_S3,2026-01-07 03:24:00,onboarding_started,China,ads,mobile,free,0
U00030,U00030_S1,2026-01-14 02:31:00,onboarding_started,US,ads,mobile,free,0
U02195,U02195_S3,2026-01-24 04:24:00,onboarding_started,US,ads,mobile,free,0
U01211,U01211_S3,2026-01-05 04:51:00,onboarding_completed,France,organic,mobile,free,0
U01692,U01692_S2,2026-01-08 01:49:06,email_verified,China,ads,desktop,free,0
U02547,U02547_S2,2026-01-06 07:03:00,onboarding_completed,US,organic,desktop,free,0
U01487,U01487_S1,2026-01-23 02:24:00,onboarding_started,UK,organic,mobile,free,0
U01885,U01885_S2,2026-01-05 04:32:00,onboarding_started,US,organic,mobile,free,0
U02153,U02153_S2,2026-01-08 06:41:00,onboarding_completed,Indonesia,social,mobile,free,0
U02095,U02095_S2,2026-01-13 04:00:00,onboarding_completed,UK,organic,mobile,free,0
U01052,U01052_S1,2026-01-06 01:03:00,email_verified,China,ads,mobile,free,0
U00251,U00251_S1,2026-01-24 01:32:00,email_verified,UK,ads,mobile,free,0
U01740,U01740_S1,2026-01-08 01:07:00,signup,France,ads,mobile,free,0
U02584,U02584_S3,2026-01-15 04:12:00,email_verified,France,referral,mobile,free,0
U01807,U01807_S1,2026-01-14 04:49:00,onboarding_completed,Indonesia,organic,desktop,free,0
U01061,U01061_S1,2026-01-30 00:29:00,signup,India,ads,desktop,free,0
U02143,U02143_S1,2026-01-23 00:25:00,signup,Indonesia,ads,desktop,free,0
U01540,U01540_S2,2026-01-01 04:10:00,onboarding_started,China,organic,mobile,free,0
U00803,U00803_S1,2026-01-23 00:20:00,signup,China,referral,mobile,free,0
U02768,U02768_S1,2026-01-04 00:57:00,signup,US,organic,mobile,free,0
U01616,U01616_S1,2026-01-21 04:25:00,onboarding_completed,Indonesia,ads,mobile,free,0
U02335,U02335_S1,2026-01-27 00:38:00,signup,US,social,desktop,free,0
U00799,U00799_S2,2026-01-01 00:58:00,signup,Indonesia,organic,mobile,free,0
U00576,U00576_S1,2026-01-14 01:17:00,signup,Australia,ads,desktop,free,0
U00382,U00382_S2,2026-01-12 00:54:00,signup,Indonesia,ads,mobile,free,0
U01631,U01631_S1,2026-01-02 02:25:00,signup,India,organic,mobile,free,0
U01040,U01040_S1,2026-01-01 01:45:00,email_verified,UK,ads,desktop,free,0
U00766,U00766_S1,2026-01-29 01:52:00,signup,China,ads,desktop,free,0
U02299,U02299_S1,2026-01-24 03:45:00,onboarding_started,US,ads,mobile,free,0
U02774,U02774_S1,2026-01-15 02:35:00,signup,France,referral,mobile,free,0
U01326,U01326_S2,2026-01-16 01:34:00,signup,UK,social,mobile,free,0
U01506,U01506_S1,2026-01-16 02:56:00,onboarding_started,UK,ads,desktop,free,0
U02550,U02550_S2,2026-01-06 04:24:00,onboarding_completed,US,organic,,free,0
U02397,U02397_S4,2026-01-29 05:52:00,onboarding_completed,US,organic,mobile,free,0
U02403,U02403_S3,2026-01-11 05:46:00,onboarding_completed,France,social,mobile,free,0
U00932,U00932_S1,2026-01-04 00:13:00,signup,India,organic,mobile,free,0
U02545,U02545_S2,2026-01-29 02:42:00,onboarding_started,US,ads,mobile,free,0
U00911,U00911_S1,2026-01-28 03:58:00,onboarding_started,China,organic,mobile,free,0
U02194,U02194_S1,2026-01-05 05:39:00,onboarding_completed,China,social,mobile,free,0
U02954,U02954_S1,2026-01-08 01:20:00,signup,France,ads,mobile,free,0
U00362,U00362_S2,2026-01-11 02:26:00,email_verified,Indonesia,ads,mobile,free,0
U00129,U00129_S3,2026-01-17 02:43:00,onboarding_completed,US,social,mobile,free,0
U01786,U01786_S1,2026-01-28 00:45:00,signup,India,ads,mobile,free,0
U00182,U00182_S2,2026-01-25 02:52:00,email_verified,US,ads,mobile,free,0
U00451,U00451_S1,2026-01-04 04:45:00,onboarding_started,India,ads,desktop,free,0
U01735,U01735_S1,2026-01-03 00:42:00,signup,US,ads,mobile,free,0
U00942,U00942_S2,2026-01-18 03:31:00,email_verified,China,referral,desktop,free,0
U01417,U01417_S1,2026-01-10 01:14:00,signup,US,ads,mobile,free,0
U01513,U01513_S2,2026-01-29 01:00:00,email_verified,Australia,organic,mobile,free,0
U01326,U01326_S3,2026-01-16 03:53:00,onboarding_completed,UK,social,mobile,free,0
U02865,U02865_S1,2026-01-27 02:10:00,onboarding_completed,France,referral,mobile,free,0
U01959,U01959_S2,2026-01-12 05:11:00,trial_started,Indnesia,organic,mobile,free,0
U01910,U01910_S1,2026-01-02 04:09:00,onboarding_started,US,ads,mobile,free,0
U01012,U01012_S1,2026-01-02 02:23:00,email_verified,Australia,ads,desktop,free,0
U01389,U01389_S1,2026-01-17 00:36:00,email_verified,Australia,organic,mobile,free,0
U02947,U02947_S1,2026-01-03 00:31:00,signup,China,ads,desktop,free,0
U01706,U01706_S1,2026-01-13 01:32:00,signup,US,ads,mobile,free,0
U01326,U01326_S2,2026-01-16 00:44:00,signup,UK,social,mobile,free,0
U02980,U02980_S1,2026-01-18 01:22:00,signup,Australia,ads,mobile,free,0
U02526,U02526_S1,2026-01-11 01:57:00,signup,UK,organic,mobile,free,0
U00474,U00474_S3,2026-01-23 03:38:00,onboarding_completed,India,ads,tablet,free,0
U02672,U02672_S1,2026-01-12 03:30:00,email_verified,UK,ads,mobile,free,0
U02975,U02975_S1,2026-01-30 00:51:00,signup,UK,ads,mobile,free,0
U01358,U01358_S3,2026-01-10 04:25:00,onboarding_started,France,ads,desktop,free,0
U00728,U00728_S2,2026-01-14 00:59:00,signup,India,organic,mobile,free,0
U00136,U00136_S1,2026-01-19 01:27:00,signup,UK,ads,mobile,free,0
U00971,U00971_S2,2026-01-05 00:18:00,signup,Indonesia,social,mobile,free,0
U01675,U01675_S1,2026-01-02 01:46:00,signup,India,ads,mobile,free,0
U02065,U02065_S2,2026-01-18 04:22:00,onboarding_completed,US,referral,tablet,free,0
U02970,U02970_S3,2026-01-02 05:29:00,onboarding_started,France,referral,mobile,free,0
U02828,U02828_S1,2026-01-21 03:34:00,email_verified,US,organic,mobile,free,0
U02115,U02115_S1,2026-01-29 02:35:00,signup,Indonesia,ads,mobile,free,0
U02418,U02418_S3,2026-01-19 02:00:00,onboarding_started,US,ads,mobile,free,0
U01841,U01841_S1,2026-01-04 06:22:00,purchase,UK,social,mobile,pro,100
U01580,U01580_S3,2026-01-18 02:52:00,onboarding_started,China,ads,desktop,free,0
U00045,U00045_S1,2026-01-24 02:04:00,email_verified,UK,referral,desktop,free,0
U00835,U00835_S3,2026-01-29 01:53:00,email_verified,France,ads,desktop,free,0
U02864,U02864_S2,2026-01-28 02:35:00,onboarding_started,China,ads,desktop,free,0
U00526,U00526_S3,2026-01-04 02:52:00,onboarding_started,France,organic,tablet,free,0
U02061,U02061_S1,2026-01-22 02:13:00,email_verified,US,social,desktop,free,0
U00371,U00371_S3,2026-01-04 04:11:00,onboarding_started,US,ads,desktop,free,0
U01454,U01454_S2,2026-01-27 01:11:00,signup,China,referral,desktop,free,0
U01242,U01242_S2,2026-01-27 02:27:00,email_verified,India,ads,desktop,free,0
U02139,U02139_S2,2026-01-16 02:37:00,email_verified,US,ads,mobile,free,0
U00308,U00308_S1,2026-01-24 00:36:00,signup,UK,organic,mobile,free,0
U01318,U01318_S2,2026-01-24 01:46:00,email_verified,Indonesia,organic,desktop,free,0
U02259,U02259_S2,2026-01-18 00:05:00,signup,UK,ads,desktop,free,0
U00876,U00876_S3,2026-01-12 04:49:00,onboarding_started,US,ads,mobile,free,0
U00461,U00461_S1,2026-01-15 02:33:00,onboarding_started,US,ads,mobile,free,0
U02424,U02424_S3,2026-01-06 01:51:00,email_verified,France,ads,mobile,free,0
U00988,U00988_S1,2026-01-21 03:17:00,email_verified,France,ads,mobile,free,0
U00407,U00407_S2,2026-01-16 01:58:00,signup,UK,referral,mobile,free,0
U01480,U01480_S2,2026-01-23 03:00:00,onboarding_started,France,ads,mobile,free,0
U00477,U00477_S1,2026-01-16 01:49:00,email_verified,US,social,Mobile,free,0
U01005,U01005_S1,2026-01-26 00:20:00,signup,India,organic,mobile,free,0
U02900,U02900_S2,2026-01-17 01:06:00,signup,US,ads,desktop,free,0
U00198,U00198_S2,2026-01-19 02:48:00,email_verified,Indnesia,referral,desktop,free,0
U01016,U01016_S1,2026-01-02 02:30:00,email_verified,Australia,ads,desktop,free,0
U02048,U02048_S3,2026-01-16 03:19:00,onboarding_started,Indonesia,ads,mobile,free,0
U00514,U00514_S2,2026-01-23 02:50:00,email_verified,India,referral,desktop,free,0
U00272,U00272_S3,2026-01-15 02:46:00,email_verified,India,organic,desktop,free,0
U01738,U01738_S3,2026-01-08 02:22:00,onboarding_started,US,ads,mobile,free,0
U01787,U01787_S1,2026-01-25 06:28:00,trial_started,Indonesia,referral,mobile,free,0
U01697,U01697_S1,2026-01-22 00:42:00,signup,US,ads,mobile,free,0
U01351,U01351_S2,2026-01-09 02:37:00,email_verified,India,referral,mobile,free,0
U00264,U00264_S2,2026-01-15 03:20:00,onboarding_started,China,organic,tablet,free,0
U01175,U01175_S1,2026-01-04 00:25:00,signup,Indonesia,referral,mobile,free,0
U01354,U01354_S1,2026-01-04 00:11:00,signup,Indonesia,social,mobile,free,0
U02624,U02624_S1,2026-01-28 01:46:00,signup,Australia,referral,desktop,free,0
U01666,U01666_S1,2026-01-07 01:31:00,email_verified,India,referral,mobile,free,0
U01791,U01791_S1,2026-01-09 01:27:09,email_verified,,organic,mobile,free,0
U01554,U01554_S2,2026-01-04 03:15:00,email_verified,India,referral,mobile,free,0
U01821,U01821_S1,2026-01-26 03:01:00,email_verified,US,ads,mobile,free,0
U02062,U02062_S1,2026-01-29 01:05:00,signup,China,social,mobile,free,0
U02484,U02484_S1,2026-01-14 01:57:00,email_verified,US,referral,desktop,free,0
U00638,U00638_S2,2026-01-25 02:39:00,email_verified,US,organic,mobile,free,0
U01473,U01473_S2,2026-01-01 06:24:00,onboarding_completed,India,ads,,free,0
U02476,U02476_S2,2026-01-06 01:48:00,signup,India,ads,desktop,free,0
U01557,U01557_S1,2026-01-26 04:13:00,onboarding_completed,Indonesia,ads,mobile,free,0
U00290,U00290_S1,2026-01-13 03:31:00,onboarding_started,China,ads,mobile,free,0
U00353,U00353_S1,2026-01-10 02:52:00,email_verified,Indonesia,social,mobile,free,0
U01575,U01575_S1,2026-01-02 01:06:00,signup,US,referral,mobile,free,0
U01559,U01559_S1,2026-01-16 01:47:00,email_verified,India,social,mobile,free,0
U01572,U01572_S1,2026-01-30 00:45:00,signup,US,ads,mobile,free,0
U02631,U02631_S2,2026-01-17 01:46:00,signup,Indonesia,referral,desktop,free,0
U01849,U01849_S2,2026-01-25 00:59:00,signup,India,referral,mobile,free,0
U01581,U01581_S2,2026-01-16 02:19:00,onboarding_started,US,social,desktop,free,0
U00394,U00394_S2,2026-01-08 02:58:00,email_verified,India,ads,desktop,free,0
U01337,U01337_S2,2026-01-01 03:16:00,onboarding_started,US,ads,mobile,free,0
U01197,U01197_S2,2026-01-04 06:25:00,purchase,Australia,organic,mobile,basic,30
U02816,U02816_S2,2026-01-14 03:12:00,onboarding_completed,India,organic,desktop,free,0
U01306,U01306_S1,2026-01-01 02:54:00,onboarding_started,India,organic,desktop,free,0
U01974,U01974_S1,2026-01-21 01:50:00,email_verified,USA,referral,desktop,free,0
U00673,U00673_S1,2026-01-04 02:52:00,signup,US,referral,mobile,free,0
U01716,U01716_S2,2026-01-07 01:38:00,signup,Australia,ads,tablet,free,0
U01281,U01281_S1,2026-01-09 01:49:00,signup,Indonesia,organic,mobile,free,0
U01383,U01383_S2,2026-01-29 02:41:00,email_verified,Australia,ads,tablet,free,0
U01036,U01036_S1,2026-01-28 03:34:00,onboarding_started,Indonesia,social,desktop,free,0
U00126,U00126_S1,2026-01-04 02:28:00,email_verified,France,ads,desktop,free,0
U02796,U02796_S2,2026-01-04 01:19:00,email_verified,China,referral,mobile,free,0
U00372,U00372_S1,2026-01-16 00:28:00,email_verified,US,ads,mobile,free,0
U00930,U00930_S2,2026-01-15 00:16:00,signup,UK,organic,desktop,free,0
U02510,U02510_S1,2026-01-26 00:53:00,signup,Indnesia,ads,mobile,free,0
U01377,U01377_S2,2026-01-17 03:38:00,onboarding_started,France,ads,mobile,free,0
U02688,U02688_S1,2026-01-08 00:54:00,signup,France,social,mobile,free,0
U00025,U00025_S1,2026-01-19 02:45:00,onboarding_started,France,organic,mobile,free,0
U01322,U01322_S3,2026-01-09 05:29:00,onboarding_completed,US,social,mobile,free,0
U01002,U01002_S2,2026-01-03 01:46:00,onboarding_started,China,referral,mobile,free,0
U02816,U02816_S3,2026-01-14 04:07:00,trial_started,India,organic,desktop,free,0
U00740,U00740_S1,2026-01-24 00:23:00,signup,UK,ads,desktop,free,0
U01874,U01874_S1,2026-01-30 01:24:00,email_verified,India,ads,desktop,free,0
U01219,U01219_S1,2026-01-19 05:25:00,onboarding_completed,Indonesia,ads,desktop,free,0
U02322,U02322_S1,2026-01-27 01:53:00,signup,Indonesia,ads,desktop,free,0
U02647,U02647_S2,2026-01-13 03:05:00,email_verified,Australia,organic,mobile,free,0
U02796,U02796_S1,2026-01-04 01:21:00,signup,China,referral,mobile,free,0
U00797,U00797_S2,2026-01-21 00:20:00,signup,Australia,ads,tablet,free,0
U00100,U00100_S2,2026-01-17 00:26:00,signup,US,ads,desktop,free,0
U00978,U00978_S3,2026-01-03 03:00:00,onboarding_completed,US,ads,desktop,free,0
U02931,U02931_S2,2026-01-08 04:02:00,onboarding_started,USA,organic,Mobile,free,0
U00491,U00491_S2,2026-01-22 03:07:00,onboarding_completed,France,organic,desktop,free,0
U02676,U02676_S3,2026-01-30 03:50:00,onboarding_started,UK,organic,mobile,free,0
U01224,U01224_S1,2026-01-12 00:17:00,signup,Australia,referral,mobile,free,0
U00115,U00115_S1,2026-01-20 01:41:00,onboarding_started,Indonesia,organic,mobile,free,0
U02832,U02832_S2,2026-01-27 03:02:00,onboarding_completed,Indonesia,ads,mobile,free,0
U02273,U02273_S1,2026-01-21 01:49:00,email_verified,France,ads,mobile,free,0
U01983,U01983_S3,2026-01-20 03:49:00,onboarding_completed,France,ads,desktop,free,0
U00670,U00670_S1,2026-01-18 02:36:00,onboarding_started,UK,ads,mobile,free,0
U01800,U01800_S1,2026-01-25 06:16:00,onboarding_completed,US,ads,mobile,free,0
U01438,U01438_S2,2026-01-27 03:34:00,email_verified,Indonesia,referral,mobile,free,0
U00874,U00874_S1,2026-01-05 00:23:00,signup,France,referral,mobile,free,0
U00838,U00838_S2,2026-01-26 02:40:00,email_verified,UK,organic,desktop,free,0
U02834,U02834_S2,2026-01-02 02:22:00,email_verified,UK,ads,mobile,free,0
U01473,U01473_S2,2026-01-01 04:42:00,onboarding_started,India,ads,,free,0
U02234,U02234_S2,2026-01-13 00:26:00,signup,India,ads,mobile,free,0
U01021,U01021_S2,2026-01-19 02:32:00,email_verified,Indonesia,ads,mobile,free,0
U01633,U01633_S3,2026-01-29 00:56:00,onboarding_started,Indonesia,referral,mobile,free,0
U00244,U00244_S2,2026-01-23 03:22:00,onboarding_started,UK,ads,desktop,free,0
U00741,U00741_S1,2026-01-15 01:12:00,signup,France,social,mobile,free,0
U00321,U00321_S2,2026-01-16 02:18:00,onboarding_started,China,ads,desktop,free,0
U00243,U00243_S1,2026-01-20 00:46:00,signup,Australia,ads,mobile,free,0
U00042,U00042_S2,2026-01-09 03:13:00,onboarding_started,France,social,mobile,free,0
U01829,U01829_S2,2026-01-09 02:42:00,onboarding_started,India,ads,mobile,free,0
U01286,U01286_S2,2026-01-17 02:53:00,email_verified,China,ads,mobile,free,0
U02267,U02267_S1,2026-01-03 01:46:00,signup,China,ads,desktop,free,0
U02873,U02873_S3,2026-01-30 01:37:00,email_verified,India,ads,,free,0
U01584,U01584_S1,2026-01-21 03:51:00,onboarding_started,France,referral,mobile,free,0
U02066,U02066_S1,2026-01-07 01:33:00,signup,India,organic,mobile,free,0
U01645,U01645_S2,2026-01-18 01:42:00,email_verified,US,referral,mobile,free,0
U00410,U00410_S1,2026-01-17 02:51:00,onboarding_started,US,organic,desktop,free,0
U01806,U01806_S2,2026-01-25 04:09:00,trial_started,India,ads,mobile,free,0
U02006,U02006_S1,2026-01-30 04:05:00,onboarding_completed,India,organic,mobile,free,0
U01920,U01920_S2,2026-01-20 02:24:00,onboarding_started,France,ads,mobile,free,0
U01546,U01546_S3,2026-01-25 04:54:00,onboarding_started,France,referral,mobile,free,0
U01106,U01106_S3,2026-01-03 03:12:00,onboarding_started,US,ads,mobile,free,0
U00679,U00679_S1,2026-01-06 01:04:00,email_verified,Australia,referral,mobile,free,0
U01324,U01324_S1,2026-01-01 01:16:00,email_verified,US,ads,desktop,free,0
U02715,U02715_S1,2026-01-18 02:44:00,onboarding_completed,US,ads,desktop,free,0
U02701,U02701_S1,2026-01-04 01:47:00,signup,China,ads,desktop,free,0
U00254,U00254_S1,2026-01-08 01:53:00,signup,UK,organic,mobile,free,0
U02803,U02803_S1,2026-01-08 00:51:00,signup,Australia,ads,mobile,free,0
U02981,U02981_S2,2026-01-14 00:27:00,sign_up,France,ads,desktop,free,0
U01562,U01562_S1,2026-01-16 01:57:00,onboarding_started,US,ads,desktop,free,0
U00878,U00878_S1,2026-01-16 01:05:00,signup,Indonesia,referral,mobile,free,0
U00130,U00130_S4,2026-01-20 06:20:00,trial_started,China,referral,mobile,free,0
U02841,U02841_S2,2026-01-11 01:41:00,onboarding_started,UK,ads,mobile,free,0
U00802,U00802_S1,2026-01-22 02:15:00,email_verified,US,social,mobile,free,0
U00976,U00976_S2,2026-01-19 02:21:00,onboarding_started,UK,social,mobile,free,0
U02328,U02328_S2,2026-01-06 04:16:00,onboarding_completed,US,organic,desktop,free,0
U00305,U00305_S2,2026-01-20 01:56:00,signup,Indonesia,ads,mobile,free,0
U02061,U02061_S1,2026-01-22 01:05:00,signup,US,social,desktop,free,0
U02396,U02396_S1,2026-01-02 01:16:00,signup,UK,ads,desktop,free,0
U02940,U02940_S4,2026-01-30 04:02:00,onboarding_completed,US,ads,mobile,free,0
U01916,U01916_S2,2026-01-05 02:02:00,email_verified,Indonesia,social,mobile,free,0
U02745,U02745_S2,2026-01-27 04:36:00,onboarding_started,Indonesia,organic,mobile,free,0
U01020,U01020_S2,2026-01-16 02:18:00,email_verified,US,ads,desktop,free,0
U01816,U01816_S2,2026-01-24 03:51:00,onboarding_started,Australia,social,mobile,free,0
U02570,U02570_S1,2026-01-04 00:19:00,signup,Australia,social,mobile,free,0
U01652,U01652_S2,2026-01-04 01:59:00,email_verified,UK,referral,mobile,free,0
U00060,U00060_S4,2026-01-13 05:56:00,onboarding_completed,UK,social,desktop,free,0
U02468,U02468_S1,2026-01-15 06:13:00,trial_started,US,referral,mobile,free,0
U02510,U02510_S1,2026-01-26 01:22:00,email_verified,India,ads,mobile,free,0
U02914,U02914_S2,2026-01-15 04:26:00,onboarding_started,Australia,ads,mobile,free,0
U00945,U00945_S3,2026-01-11 05:28:00,onboarding_completed,US,organic,mobile,free,0
U01321,U01321_S1,2026-01-27 01:52:00,signup,US,ads,mobile,free,0
U01365,U01365_S1,2026-01-18 02:42:00,email_verified,Indonesia,ads,mobile,free,0
U01819,U01819_S2,2026-01-28 01:06:00,email_verified,Indonesia,referral,desktop,free,0
U00453,U00453_S1,2026-01-06 05:52:00,onboarding_completed,France,ads,mobile,free,0
U01086,U01086_S1,2026-01-03 02:42:00,email_verified,France,organic,mobile,free,0
U01438,U01438_S2,2026-01-27 02:54:00,email_verified,Indonesia,referral,mobile,free,0
U00368,U00368_S2,2026-01-19 02:31:00,onboarding_started,Australia,ads,mobile,free,0
U01082,U01082_S1,2026-01-12 00:37:00,signup,US,ads,desktop,free,0
U00551,U00551_S2,2026-01-09 04:49:00,trial_started,China,referral,mobile,free,0
U01088,U01088_S1,2026-01-03 01:56:00,email_verified,US,ads,desktop,free,0
U00971,U00971_S3,2026-01-05 02:43:00,onboarding_completed,Indonesia,social,mobile,free,0
U01712,U01712_S3,2026-01-06 02:29:00,onboarding_started,US,ads,mobile,free,0
U01841,U01841_S1,2026-01-04 02:29:00,onboarding_started,UK,social,mobile,free,0
U01143,U01143_S1,2026-01-15 01:17:00,signup,Indonesia,organic,desktop,free,0
U00494,U00494_S1,2026-01-17 02:42:00,onboarding_started,US,referral,mobile,free,0
U01557,U01557_S2,2026-01-26 04:38:00,trial_started,Indonesia,ads,mobile,free,0
U00299,U00299_S1,2026-01-05 01:51:00,email_verified,Indonesia,ads,desktop,free,0
U00412,U00412_S2,2026-01-17 00:22:00,email_verified,Australia,organic,mobile,free,0
U01421,U01421_S2,2026-01-03 02:49:00,onboarding_started,UK,organic,mobile,free,0
U00275,U00275_S3,2026-01-01 02:22:00,onboarding_started,China,referral,mobile,free,0
U02182,U02182_S1,2026-01-21 01:19:00,email_verified,US,referral,mobile,free,0
U02791,U02791_S3,2026-01-27 05:30:00,onboarding_completed,Indonesia,ads,desktop,free,0
U00519,U00519_S2,2026-01-14 05:34:00,onboarding_completed,Australia,organic,tablet,free,0
U00887,U00887_S1,2026-01-26 01:58:00,signup,Indonesia,social,mobile,free,0
U02240,U02240_S1,2026-01-03 02:11:00,email_verified,US,ads,mobile,free,0
U01157,U01157_S1,2026-01-26 02:05:00,onboarding_started,US,ads,mobile,free,0
U02293,U02293_S1,2026-01-30 02:50:00,email_verified,US,organic,mobile,free,0
U00303,U00303_S1,2026-01-18 00:44:00,email_verified,China,ads,mobile,free,0
U01876,U01876_S2,2026-01-25 03:08:00,onboarding_started,China,ads,mobile,free,0
U00539,U00539_S1,2026-01-28 00:41:00,signup,France,ads,mobile,free,0
U00630,U00630_S1,2026-01-16 00:39:00,signup,UK,ads,desktop,free,0
U00451,U00451_S1,2026-01-04 06:01:00,onboarding_completed,India,ads,desktop,free,0
U02571,U02571_S2,2026-01-11 04:44:00,onboarding_started,France,social,mobile,free,0
U01761,U01761_S2,2026-01-15 01:44:00,sign_up,France,ads,,free,0
U00664,U00664_S3,2026-01-04 04:05:00,onboarding_started,US,organic,desktop,free,0
U01605,U01605_S1,2026-01-07 02:19:00,signup,US,referral,mobile,free,0
U02827,U02827_S2,2026-01-10 02:39:00,email_verified,Indonesia,ads,desktop,free,0
U01656,U01656_S1,2026-01-18 01:54:00,email_verified,Australia,organic,desktop,free,0
U00450,U00450_S2,2026-01-16 02:23:00,email_verified,US,organic,mobile,free,0
U00923,U00923_S2,2026-01-30 00:43:00,sign_up,India,referral,mobile,free,0
